YEAR,MO,DY,T2M_MAX,T2M_MIN
2011,5,1,20.64,9.0
2011,5,2,19.63,8.14
2011,5,3,16.97,4.96
2011,5,4,18.5,3.57
2011,5,5,20.1,4.65
2011,5,6,22.93,7.92
2011,5,7,23.91,13.26
2011,5,8,23.29,13.6
2011,5,9,23.69,10.63
2011,5,10,22.61,10.68
2011,5,11,21.45,8.15
2011,5,12,18.78,7.12
2011,5,13,20.1,5.42
2011,5,14,18.33,7.33
2011,5,15,16.76,8.05
2011,5,16,19.57,7.29
2011,5,17,20.81,8.59
2011,5,18,23.45,9.23
2011,5,19,22.51,10.77
2011,5,20,22.23,10.42
2011,5,21,23.85,7.03
2011,5,22,21.07,9.71
2011,5,23,24.63,8.52
2011,5,24,19.37,7.64
2011,5,25,22.79,5.42
2011,5,26,17.66,10.02
2011,5,27,17.55,7.64
2011,5,28,20.57,5.54
2011,5,29,24.36,8.65
2011,5,30,26.66,10.32
2011,5,31,16.72,8.11
2011,6,1,20.37,7.22
2011,6,2,23.54,7.84
2011,6,3,26.31,10.72
2011,6,4,26.91,16.58
2011,6,5,23.78,16.9
2011,6,6,19.07,11.69
2011,6,7,18.21,10.57
2011,6,8,19.39,9.96
2011,6,9,18.23,9.04
2011,6,10,16.78,8.79
2011,6,11,17.45,7.02
2011,6,12,20.33,7.82
2011,6,13,22.63,11.75
2011,6,14,22.43,14.08
2011,6,15,23.48,15.03
2011,6,16,21.37,11.94
2011,6,17,19.61,10.41
2011,6,18,17.98,9.98
2011,6,19,19.49,9.35
2011,6,20,21.21,11.98
2011,6,21,23.02,14.15
2011,6,22,20.53,14.15
2011,6,23,19.32,9.73
2011,6,24,20.15,7.66
2011,6,25,25.2,10.94
2011,6,26,28.78,13.42
2011,6,27,33.41,17.09
2011,6,28,32.74,16.84
2011,6,29,22.91,11.1
2011,6,30,22.55,8.8
2011,7,1,22.21,8.42
2011,7,2,21.7,9.14
2011,7,3,22.89,7.74
2011,7,4,25.81,9.85
2011,7,5,29.84,11.99
2011,7,6,22.89,14.59
2011,7,7,24.04,12.79
2011,7,8,23.38,13.34
2011,7,9,22.96,14.48
2011,7,10,24.78,14.69
2011,7,11,26.39,13.04
2011,7,12,23.78,14.78
2011,7,13,20.05,10.6
2011,7,14,20.89,9.02
2011,7,15,25.32,10.03
2011,7,16,21.54,14.13
2011,7,17,19.75,11.51
2011,7,18,20.4,11.48
2011,7,19,15.64,10.29
2011,7,20,18.86,9.32
2011,7,21,20.33,12.86
2011,7,22,20.44,10.5
2011,7,23,17.64,10.36
2011,7,24,21.46,11.52
2011,7,25,23.22,13.41
2011,7,26,21.69,12.27
2011,7,27,21.03,11.0
2011,7,28,21.53,11.83
2011,7,29,23.15,12.22
2011,7,30,22.38,11.31
2011,7,31,23.71,9.19
2011,8,1,26.46,11.08
2011,8,2,28.06,13.47
2011,8,3,25.97,16.74
2011,8,4,25.21,15.28
2011,8,5,25.1,15.34
2011,8,6,22.63,13.02
2011,8,7,21.13,10.87
2011,8,8,19.74,11.8
2011,8,9,20.61,9.97
2011,8,10,22.62,8.72
2011,8,11,24.46,12.21
2011,8,12,24.33,16.49
2011,8,13,22.24,13.86
2011,8,14,23.11,13.42
2011,8,15,23.42,9.96
2011,8,16,25.94,12.8
2011,8,17,27.19,13.14
2011,8,18,28.05,15.9
2011,8,19,24.88,15.22
2011,8,20,29.0,13.6
2011,8,21,30.79,18.31
2011,8,22,27.13,16.73
2011,8,23,27.23,16.49
2011,8,24,23.74,15.3
2011,8,25,24.97,14.22
2011,8,26,20.68,12.32
2011,8,27,19.45,10.78
2011,8,28,19.8,8.64
2011,8,29,20.4,8.6
2011,8,30,20.45,7.79
2011,8,31,21.53,8.29
2011,9,1,24.19,12.07
2011,9,2,28.16,15.72
2011,9,3,29.25,16.31
2011,9,4,22.98,12.97
2011,9,5,20.52,12.23
2011,9,6,21.2,11.14
2011,9,7,20.08,11.73
2011,9,8,21.22,11.0
2011,9,9,25.15,17.05
2011,9,10,29.19,16.66
2011,9,11,19.3,13.59
2011,9,12,24.32,12.77
2011,9,13,21.87,11.22
2011,9,14,19.79,8.32
2011,9,15,21.64,8.41
2011,9,16,24.51,9.29
2011,9,17,19.94,10.8
2011,9,18,16.32,8.69
2011,9,19,19.23,8.87
2011,9,20,20.83,10.14
2011,9,21,21.08,12.17
2011,9,22,20.17,9.8
2011,9,23,20.37,9.65
2011,9,24,22.55,7.22
2011,9,25,24.87,11.37
2011,9,26,25.16,12.94
2011,9,27,25.41,13.94
2011,9,28,27.31,12.18
2011,9,29,27.32,11.43
2011,9,30,27.85,11.78
2011,10,1,27.62,12.04
2011,10,2,26.44,13.58
2011,10,3,26.79,11.01
2011,10,4,21.99,12.69
2011,10,5,21.88,13.72
2011,10,6,18.28,8.43
2011,10,7,14.35,8.47
2011,10,8,14.69,8.89
2011,10,9,19.52,11.63
2011,10,10,21.25,13.01
2011,10,11,20.15,12.63
2011,10,12,18.93,12.2
2011,10,13,19.64,8.91
2011,10,14,16.39,5.53
2011,10,15,15.93,1.54
2011,10,16,17.24,4.84
2011,10,17,18.05,7.13
2011,10,18,13.97,8.04
2011,10,19,12.09,3.81
2011,10,20,12.06,1.77
2011,10,21,12.32,0.94
2011,10,22,12.54,-0.01
2011,10,23,17.6,4.73
2011,10,24,18.32,5.14
2011,10,25,16.06,8.55
2011,10,26,14.83,7.54
2011,10,27,16.62,5.22
2011,10,28,18.2,10.63
2011,10,29,17.98,9.18
2011,10,30,17.07,8.71
2011,10,31,17.56,6.93
2011,11,1,13.99,6.26
2011,11,2,17.29,5.73
2011,11,3,17.61,13.34
2011,11,4,17.66,10.27
2011,11,5,17.34,11.38
2011,11,6,15.73,10.61
2011,11,7,11.66,8.65
2011,11,8,11.4,7.91
2011,11,9,15.66,7.36
2011,11,10,13.37,6.38
2011,11,11,12.17,5.73
2011,11,12,17.48,7.77
2011,11,13,12.94,6.65
2011,11,14,12.95,4.52
2011,11,15,9.12,2.59
2011,11,16,7.07,0.76
2011,11,17,12.66,4.64
2011,11,18,13.72,3.02
2011,11,19,12.47,4.36
2011,11,20,10.37,4.08
2011,11,21,12.57,4.7
2011,11,22,12.66,5.95
2011,11,23,11.95,6.01
2011,11,24,8.71,1.36
2011,11,25,9.0,1.04
2011,11,26,9.27,3.72
2011,11,27,12.73,4.53
2011,11,28,7.24,3.67
2011,11,29,9.77,4.11
2011,11,30,10.86,3.69
2011,12,1,11.35,5.01
2011,12,2,9.71,3.65
2011,12,3,10.84,4.17
2011,12,4,11.39,7.49
2011,12,5,8.09,3.3
2011,12,6,6.93,4.96
2011,12,7,10.65,3.25
2011,12,8,10.12,2.78
2011,12,9,10.25,2.98
2011,12,10,8.4,0.83
2011,12,11,8.02,-0.95
2011,12,12,8.37,3.47
2011,12,13,11.21,4.83
2011,12,14,9.63,4.65
2011,12,15,7.88,3.6
2011,12,16,12.82,3.21
2011,12,17,6.59,1.91
2011,12,18,5.22,0.02
2011,12,19,3.31,-2.47
2011,12,20,7.75,3.72
2011,12,21,9.83,3.58
2011,12,22,12.19,6.89
2011,12,23,8.98,5.35
2011,12,24,7.73,2.16
2011,12,25,9.46,3.07
2011,12,26,10.35,0.92
2011,12,27,3.59,0.56
2011,12,28,5.95,-0.94
2011,12,29,7.45,1.95
2011,12,30,7.89,4.03
2011,12,31,12.55,8.19
2012,1,1,13.18,9.92
2012,1,2,10.63,3.41
2012,1,3,11.49,3.44
2012,1,4,8.4,4.16
2012,1,5,11.67,5.42
2012,1,6,7.63,0.71
2012,1,7,11.93,3.72
2012,1,8,9.15,2.62
2012,1,9,11.29,4.55
2012,1,10,11.11,5.42
2012,1,11,10.23,1.88
2012,1,12,9.16,1.48
2012,1,13,7.53,-1.63
2012,1,14,5.31,-3.24
2012,1,15,4.46,-3.43
2012,1,16,4.16,-3.97
2012,1,17,3.9,-4.35
2012,1,18,5.41,-1.14
2012,1,19,11.18,5.13
2012,1,20,7.95,4.52
2012,1,21,12.01,6.94
2012,1,22,9.65,3.8
2012,1,23,9.14,2.61
2012,1,24,7.49,1.87
2012,1,25,10.38,7.18
2012,1,26,9.02,0.89
2012,1,27,7.49,0.28
2012,1,28,5.55,0.54
2012,1,29,4.03,-3.49
2012,1,30,1.58,-3.72
2012,1,31,1.67,-4.98
2012,2,1,-0.28,-5.79
2012,2,2,-2.16,-10.05
2012,2,3,-2.39,-12.21
2012,2,4,-2.02,-9.74
2012,2,5,-2.43,-8.14
2012,2,6,0.16,-8.73
2012,2,7,-2.56,-11.77
2012,2,8,-2.41,-8.57
2012,2,9,-0.57,-8.83
2012,2,10,-0.04,-9.82
2012,2,11,-1.83,-12.1
2012,2,12,-0.61,-11.38
2012,2,13,3.1,-3.92
2012,2,14,5.28,1.43
2012,2,15,7.98,1.72
2012,2,16,8.98,0.12
2012,2,17,6.18,1.14
2012,2,18,10.72,4.4
2012,2,19,6.51,-3.6
2012,2,20,6.05,-3.28
2012,2,21,8.34,-3.22
2012,2,22,8.54,-2.8
2012,2,23,10.56,1.92
2012,2,24,14.85,5.01
2012,2,25,10.09,3.69
2012,2,26,10.52,0.9
2012,2,27,12.34,-1.2
2012,2,28,12.17,4.02
2012,2,29,15.03,3.47
2012,3,1,12.28,4.29
2012,3,2,11.15,6.62
2012,3,3,12.87,5.35
2012,3,4,10.37,3.24
2012,3,5,7.14,2.44
2012,3,6,8.36,0.74
2012,3,7,7.04,-2.49
2012,3,8,10.03,0.39
2012,3,9,11.87,0.1
2012,3,10,13.18,3.77
2012,3,11,14.96,4.29
2012,3,12,16.43,4.08
2012,3,13,14.38,4.5
2012,3,14,15.15,3.35
2012,3,15,19.65,2.88
2012,3,16,21.38,4.89
2012,3,17,10.78,6.39
2012,3,18,10.66,3.51
2012,3,19,11.65,0.96
2012,3,20,12.32,-0.58
2012,3,21,15.91,-0.57
2012,3,22,18.8,4.56
2012,3,23,20.29,4.65
2012,3,24,20.45,4.02
2012,3,25,20.5,5.74
2012,3,26,19.77,5.47
2012,3,27,19.64,3.6
2012,3,28,19.9,4.99
2012,3,29,19.25,3.52
2012,3,30,18.7,3.53
2012,3,31,13.24,2.36
2012,4,1,12.58,0.18
2012,4,2,16.27,1.52
2012,4,3,17.95,3.8
2012,4,4,13.47,1.95
2012,4,5,13.4,3.35
2012,4,6,14.29,2.93
2012,4,7,13.28,1.63
2012,4,8,12.6,-0.94
2012,4,9,12.71,7.77
2012,4,10,12.19,4.28
2012,4,11,12.28,2.38
2012,4,12,12.03,3.23
2012,4,13,13.35,2.84
2012,4,14,11.91,3.31
2012,4,15,10.96,2.15
2012,4,16,11.27,-0.54
2012,4,17,9.24,-1.01
2012,4,18,10.6,3.28
2012,4,19,12.52,4.25
2012,4,20,12.89,2.09
2012,4,21,11.65,4.38
2012,4,22,11.93,3.8
2012,4,23,10.75,2.27
2012,4,24,12.26,4.27
2012,4,25,13.24,4.62
2012,4,26,15.46,6.85
2012,4,27,14.63,6.79
2012,4,28,15.5,8.47
2012,4,29,16.86,8.29
2012,4,30,18.2,7.3
2012,5,1,18.42,7.26
2012,5,2,14.73,7.47
2012,5,3,18.31,6.98
2012,5,4,17.73,8.7
2012,5,5,15.57,7.64
2012,5,6,13.04,6.47
2012,5,7,17.41,6.36
2012,5,8,18.65,8.69
2012,5,9,21.08,12.65
2012,5,10,26.31,14.97
2012,5,11,19.88,9.31
2012,5,12,16.39,6.06
2012,5,13,15.75,3.41
2012,5,14,18.91,4.84
2012,5,15,10.88,4.99
2012,5,16,14.63,4.11
2012,5,17,16.71,2.57
2012,5,18,18.28,9.69
2012,5,19,20.29,7.36
2012,5,20,20.02,11.87
2012,5,21,16.1,10.77
2012,5,22,21.96,10.5
2012,5,23,24.24,10.11
2012,5,24,26.34,12.27
2012,5,25,25.04,14.01
2012,5,26,24.43,10.73
2012,5,27,25.41,10.59
2012,5,28,25.11,10.95
2012,5,29,25.15,9.76
2012,5,30,24.0,11.51
2012,5,31,21.97,12.3
2012,6,1,22.43,11.43
2012,6,2,25.29,12.49
2012,6,3,19.51,13.13
2012,6,4,17.98,6.57
2012,6,5,16.67,5.95
2012,6,6,19.32,11.78
2012,6,7,21.94,12.01
2012,6,8,19.31,10.4
2012,6,9,18.49,8.11
2012,6,10,16.54,8.0
2012,6,11,18.94,11.56
2012,6,12,17.91,9.4
2012,6,13,17.12,9.78
2012,6,14,19.83,8.32
2012,6,15,21.04,13.91
2012,6,16,19.2,11.3
2012,6,17,21.06,9.03
2012,6,18,19.71,11.55
2012,6,19,18.77,9.48
2012,6,20,23.57,10.85
2012,6,21,25.26,11.83
2012,6,22,19.92,10.45
2012,6,23,21.08,9.37
2012,6,24,18.61,10.8
2012,6,25,21.46,9.42
2012,6,26,23.83,13.79
2012,6,27,26.9,15.08
2012,6,28,29.74,17.67
2012,6,29,22.26,14.74
2012,6,30,23.76,11.7
2012,7,1,20.38,12.54
2012,7,2,23.03,11.1
2012,7,3,23.56,12.15
2012,7,4,26.28,15.6
2012,7,5,23.64,14.16
2012,7,6,21.47,13.12
2012,7,7,21.88,11.77
2012,7,8,21.0,12.8
2012,7,9,22.42,11.42
2012,7,10,20.31,14.05
2012,7,11,18.06,12.07
2012,7,12,19.38,11.47
2012,7,13,20.16,11.67
2012,7,14,20.27,10.71
2012,7,15,18.31,9.62
2012,7,16,21.12,7.83
2012,7,17,24.03,13.83
2012,7,18,24.44,14.81
2012,7,19,20.99,13.27
2012,7,20,20.77,10.39
2012,7,21,20.77,8.53
2012,7,22,23.06,9.76
2012,7,23,25.0,10.78
2012,7,24,27.3,11.16
2012,7,25,29.37,16.43
2012,7,26,30.11,14.81
2012,7,27,28.93,18.44
2012,7,28,24.26,11.91
2012,7,29,20.79,9.59
2012,7,30,20.35,9.76
2012,7,31,24.36,10.15
2012,8,1,28.12,12.68
2012,8,2,23.82,15.01
2012,8,3,23.06,12.07
2012,8,4,23.97,11.72
2012,8,5,21.97,12.26
2012,8,6,21.79,12.27
2012,8,7,22.55,11.1
2012,8,8,25.74,12.2
2012,8,9,26.24,13.55
2012,8,10,25.32,12.25
2012,8,11,26.49,10.6
2012,8,12,26.83,12.09
2012,8,13,24.5,15.44
2012,8,14,25.47,15.66
2012,8,15,29.2,14.82
2012,8,16,25.94,11.73
2012,8,17,30.96,15.32
2012,8,18,35.05,16.58
2012,8,19,33.69,18.11
2012,8,20,28.2,16.71
2012,8,21,29.58,16.1
2012,8,22,23.89,12.48
2012,8,23,25.3,11.26
2012,8,24,24.79,14.5
2012,8,25,23.51,14.81
2012,8,26,22.68,13.37
2012,8,27,26.62,11.32
2012,8,28,25.95,15.95
2012,8,29,26.08,12.92
2012,8,30,22.26,11.85
2012,8,31,18.79,8.76
2012,9,1,20.6,7.15
2012,9,2,22.5,12.33
2012,9,3,23.27,11.95
2012,9,4,24.88,12.2
2012,9,5,24.17,11.42
2012,9,6,22.5,8.75
2012,9,7,25.52,8.52
2012,9,8,27.73,11.36
2012,9,9,29.48,11.37
2012,9,10,25.7,15.58
2012,9,11,18.8,11.7
2012,9,12,16.89,10.61
2012,9,13,19.55,8.35
2012,9,14,19.72,7.1
2012,9,15,21.37,8.52
2012,9,16,23.15,8.84
2012,9,17,22.43,10.28
2012,9,18,19.02,8.75
2012,9,19,17.58,5.42
2012,9,20,17.61,4.47
2012,9,21,18.76,5.85
2012,9,22,18.08,6.69
2012,9,23,19.93,9.07
2012,9,24,17.84,13.02
2012,9,25,17.29,11.01
2012,9,26,17.23,9.62
2012,9,27,16.39,7.94
2012,9,28,18.71,7.49
2012,9,29,18.18,6.01
2012,9,30,17.58,4.98
2012,10,1,19.35,5.37
2012,10,2,18.99,10.39
2012,10,3,18.76,10.21
2012,10,4,16.58,10.16
2012,10,5,21.54,11.82
2012,10,6,17.15,11.65
2012,10,7,15.66,7.12
2012,10,8,17.66,6.87
2012,10,9,14.93,10.56
2012,10,10,16.4,8.86
2012,10,11,18.51,9.89
2012,10,12,15.2,7.77
2012,10,13,12.32,5.78
2012,10,14,9.53,4.51
2012,10,15,13.39,3.28
2012,10,16,15.46,6.54
2012,10,17,14.66,7.65
2012,10,18,20.01,12.13
2012,10,19,21.7,11.81
2012,10,20,17.09,11.32
2012,10,21,20.79,12.38
2012,10,22,23.42,12.61
2012,10,23,18.97,7.89
2012,10,24,14.37,6.36
2012,10,25,15.92,6.66
2012,10,26,11.15,2.62
2012,10,27,7.21,-0.75
2012,10,28,9.31,-1.16
2012,10,29,10.53,2.71
2012,10,30,10.54,3.69
2012,10,31,12.99,-0.36
2012,11,1,11.13,5.37
2012,11,2,8.61,3.4
2012,11,3,11.25,4.92
2012,11,4,12.01,4.76
2012,11,5,10.67,4.98
2012,11,6,10.34,3.14
2012,11,7,12.5,5.45
2012,11,8,9.54,3.46
2012,11,9,8.18,2.52
2012,11,10,13.5,6.62
2012,11,11,9.91,2.17
2012,11,12,6.77,1.69
2012,11,13,9.52,1.37
2012,11,14,6.22,0.36
2012,11,15,6.69,2.01
2012,11,16,6.93,2.42
2012,11,17,10.85,3.99
2012,11,18,8.23,4.47
2012,11,19,12.3,4.31
2012,11,20,12.22,4.79
2012,11,21,9.93,2.74
2012,11,22,7.12,3.78
2012,11,23,8.6,4.6
2012,11,24,11.85,6.01
2012,11,25,12.02,4.55
2012,11,26,11.79,4.68
2012,11,27,7.53,3.77
2012,11,28,7.65,2.53
2012,11,29,6.28,1.76
2012,11,30,4.71,0.63
2012,12,1,5.58,-0.04
2012,12,2,5.34,-2.33
2012,12,3,9.69,-0.95
2012,12,4,6.4,2.46
2012,12,5,3.58,0.8
2012,12,6,3.05,-3.67
2012,12,7,3.0,-0.04
2012,12,8,2.56,-3.09
2012,12,9,5.0,-2.36
2012,12,10,4.47,-0.63
2012,12,11,2.75,-4.0
2012,12,12,1.11,-4.08
2012,12,13,2.14,-4.05
2012,12,14,9.58,1.22
2012,12,15,9.27,5.83
2012,12,16,9.71,5.68
2012,12,17,8.79,4.72
2012,12,18,7.84,3.04
2012,12,19,5.89,1.4
2012,12,20,7.2,2.79
2012,12,21,8.84,5.32
2012,12,22,12.84,4.45
2012,12,23,13.65,10.72
2012,12,24,10.07,6.54
2012,12,25,10.88,6.31
2012,12,26,9.45,5.62
2012,12,27,11.07,4.83
2012,12,28,9.8,5.11
2012,12,29,11.59,6.36
2012,12,30,8.73,5.33
2012,12,31,9.83,5.3
2013,1,1,8.75,3.34
2013,1,2,8.56,0.96
2013,1,3,11.59,6.4
2013,1,4,9.23,7.72
2013,1,5,9.4,6.68
2013,1,6,7.98,5.8
2013,1,7,7.59,2.02
2013,1,8,4.26,1.64
2013,1,9,4.64,1.4
2013,1,10,6.32,3.48
2013,1,11,6.51,1.56
2013,1,12,4.09,0.77
2013,1,13,3.31,-4.47
2013,1,14,0.97,-5.43
2013,1,15,1.99,-3.92
2013,1,16,-0.11,-6.7
2013,1,17,-0.23,-7.58
2013,1,18,-2.04,-8.07
2013,1,19,0.47,-5.41
2013,1,20,-2.69,-4.56
2013,1,21,1.57,-5.45
2013,1,22,1.31,-4.27
2013,1,23,3.3,-1.57
2013,1,24,1.45,-6.97
2013,1,25,-1.67,-7.62
2013,1,26,1.68,-6.65
2013,1,27,5.29,-0.34
2013,1,28,6.56,-0.06
2013,1,29,10.83,5.19
2013,1,30,13.41,4.41
2013,1,31,9.69,3.53
2013,2,1,9.76,4.11
2013,2,2,5.8,-0.31
2013,2,3,5.4,-1.12
2013,2,4,11.44,4.93
2013,2,5,5.23,1.39
2013,2,6,6.16,2.04
2013,2,7,4.59,0.11
2013,2,8,4.85,-3.01
2013,2,9,3.55,-3.08
2013,2,10,2.4,-2.63
2013,2,11,5.96,0.92
2013,2,12,3.5,-3.51
2013,2,13,1.79,-3.46
2013,2,14,3.28,-3.19
2013,2,15,8.37,0.78
2013,2,16,9.0,-0.59
2013,2,17,7.0,-3.27
2013,2,18,6.99,-3.28
2013,2,19,8.49,-3.18
2013,2,20,7.23,-3.87
2013,2,21,2.26,-4.17
2013,2,22,0.71,-4.6
2013,2,23,-0.18,-5.33
2013,2,24,1.76,-2.0
2013,2,25,2.09,-1.5
2013,2,26,4.2,-2.54
2013,2,27,5.53,-0.93
2013,2,28,4.27,-1.53
2013,3,1,4.91,-1.21
2013,3,2,5.78,-2.05
2013,3,3,7.4,-2.37
2013,3,4,12.64,-2.62
2013,3,5,14.42,3.06
2013,3,6,14.62,5.43
2013,3,7,13.88,6.97
2013,3,8,14.34,6.89
2013,3,9,14.57,4.29
2013,3,10,9.9,0.6
2013,3,11,2.61,-0.29
2013,3,12,-0.54,-4.93
2013,3,13,2.05,-12.48
2013,3,14,3.28,-5.0
2013,3,15,5.28,-5.62
2013,3,16,5.96,-1.12
2013,3,17,8.79,1.17
2013,3,18,8.26,0.67
2013,3,19,9.64,1.85
2013,3,20,8.55,0.95
2013,3,21,10.2,-0.82
2013,3,22,12.08,1.0
2013,3,23,8.6,2.7
2013,3,24,7.05,0.99
2013,3,25,7.77,-1.59
2013,3,26,6.03,-2.04
2013,3,27,6.46,-3.64
2013,3,28,5.83,-3.1
2013,3,29,7.44,-3.56
2013,3,30,7.12,-3.14
2013,3,31,6.73,-3.48
2013,4,1,8.32,-3.72
2013,4,2,9.62,-3.5
2013,4,3,8.36,-2.14
2013,4,4,8.45,-1.72
2013,4,5,7.03,1.21
2013,4,6,8.76,-0.07
2013,4,7,11.32,-1.13
2013,4,8,9.59,2.25
2013,4,9,11.3,3.21
2013,4,10,11.86,6.28
2013,4,11,15.09,7.88
2013,4,12,14.19,6.29
2013,4,13,13.27,5.82
2013,4,14,23.5,8.91
2013,4,15,16.63,7.94
2013,4,16,17.71,6.88
2013,4,17,22.77,8.68
2013,4,18,16.42,6.9
2013,4,19,12.46,4.4
2013,4,20,13.46,3.69
2013,4,21,15.35,1.05
2013,4,22,14.81,0.68
2013,4,23,15.75,4.96
2013,4,24,21.64,5.93
2013,4,25,23.79,9.43
2013,4,26,17.7,5.15
2013,4,27,10.61,4.27
2013,4,28,11.92,2.9
2013,4,29,15.52,0.51
2013,4,30,14.32,2.76
2013,5,1,16.39,5.3
2013,5,2,18.03,7.86
2013,5,3,17.45,5.86
2013,5,4,17.49,4.89
2013,5,5,17.92,6.65
2013,5,6,19.05,5.71
2013,5,7,20.29,6.73
2013,5,8,19.84,9.87
2013,5,9,17.02,8.31
2013,5,10,15.29,6.42
2013,5,11,17.0,8.27
2013,5,12,16.03,6.47
2013,5,13,16.01,9.72
2013,5,14,14.73,7.65
2013,5,15,14.95,7.47
2013,5,16,12.83,7.36
2013,5,17,14.76,6.38
2013,5,18,16.51,6.16
2013,5,19,13.65,8.67
2013,5,20,13.36,7.26
2013,5,21,12.87,8.3
2013,5,22,15.89,7.1
2013,5,23,11.48,3.79
2013,5,24,8.62,3.06
2013,5,25,13.17,4.28
2013,5,26,16.69,4.85
2013,5,27,18.64,3.04
2013,5,28,13.16,5.46
2013,5,29,15.14,3.91
2013,5,30,14.74,8.34
2013,5,31,18.11,9.4
2013,6,1,20.07,8.71
2013,6,2,18.18,8.32
2013,6,3,17.09,7.01
2013,6,4,18.09,6.89
2013,6,5,22.95,8.05
2013,6,6,25.37,10.67
2013,6,7,25.57,13.91
2013,6,8,24.8,12.01
2013,6,9,15.6,11.98
2013,6,10,20.08,9.93
2013,6,11,20.05,13.23
2013,6,12,22.48,14.65
2013,6,13,18.23,8.81
2013,6,14,19.36,7.75
2013,6,15,17.74,10.82
2013,6,16,21.89,9.53
2013,6,17,25.83,13.22
2013,6,18,26.03,16.22
2013,6,19,24.14,16.35
2013,6,20,22.26,15.01
2013,6,21,19.8,13.91
2013,6,22,18.43,13.11
2013,6,23,17.69,10.78
2013,6,24,17.79,7.62
2013,6,25,18.77,6.49
2013,6,26,19.8,6.34
2013,6,27,18.71,10.32
2013,6,28,17.59,10.52
2013,6,29,20.57,10.28
2013,6,30,23.28,9.5
2013,7,1,22.17,12.2
2013,7,2,24.41,11.2
2013,7,3,20.01,12.65
2013,7,4,22.46,11.08
2013,7,5,23.86,12.83
2013,7,6,26.27,11.84
2013,7,7,27.2,15.24
2013,7,8,26.9,13.81
2013,7,9,26.93,14.99
2013,7,10,25.31,13.58
2013,7,11,21.73,11.55
2013,7,12,23.37,10.02
2013,7,13,22.6,11.47
2013,7,14,26.49,11.96
2013,7,15,27.36,15.79
2013,7,16,27.01,15.31
2013,7,17,27.85,14.87
2013,7,18,28.13,15.69
2013,7,19,28.85,16.83
2013,7,20,28.27,15.69
2013,7,21,30.27,16.78
2013,7,22,31.7,21.49
2013,7,23,29.23,19.37
2013,7,24,26.49,16.66
2013,7,25,27.97,18.44
2013,7,26,26.69,19.61
2013,7,27,28.14,18.92
2013,7,28,24.35,15.11
2013,7,29,23.52,14.84
2013,7,30,23.84,14.37
2013,7,31,26.49,16.57
2013,8,1,31.58,17.02
2013,8,2,30.61,20.23
2013,8,3,24.77,16.71
2013,8,4,25.98,16.61
2013,8,5,28.34,13.96
2013,8,6,24.31,13.62
2013,8,7,20.16,14.07
2013,8,8,22.99,12.15
2013,8,9,24.04,12.47
2013,8,10,22.43,10.99
2013,8,11,23.0,10.77
2013,8,12,22.31,11.36
2013,8,13,20.8,9.55
2013,8,14,23.27,9.71
2013,8,15,25.77,14.3
2013,8,16,27.8,13.39
2013,8,17,25.52,14.56
2013,8,18,23.88,15.33
2013,8,19,22.44,11.72
2013,8,20,23.75,10.25
2013,8,21,25.3,10.97
2013,8,22,24.56,13.67
2013,8,23,27.87,12.46
2013,8,24,22.08,14.12
2013,8,25,16.6,10.25
2013,8,26,21.96,9.84
2013,8,27,21.86,11.62
2013,8,28,23.31,11.5
2013,8,29,23.32,10.75
2013,8,30,23.77,11.37
2013,8,31,23.77,11.89
2013,9,1,19.67,8.08
2013,9,2,23.03,7.94
2013,9,3,25.28,9.73
2013,9,4,28.79,13.13
2013,9,5,30.32,14.86
2013,9,6,22.49,14.41
2013,9,7,20.86,9.35
2013,9,8,19.49,10.45
2013,9,9,18.46,7.9
2013,9,10,17.2,10.49
2013,9,11,17.7,10.34
2013,9,12,18.91,9.85
2013,9,13,20.12,10.48
2013,9,14,16.95,11.76
2013,9,15,19.06,8.66
2013,9,16,16.69,9.01
2013,9,17,16.31,7.72
2013,9,18,19.04,8.64
2013,9,19,18.24,7.23
2013,9,20,20.23,9.8
2013,9,21,20.74,9.36
2013,9,22,23.3,12.71
2013,9,23,22.9,11.64
2013,9,24,23.3,8.36
2013,9,25,23.54,11.52
2013,9,26,21.78,13.2
2013,9,27,21.74,11.43
2013,9,28,20.7,13.62
2013,9,29,22.3,13.77
2013,9,30,20.09,11.46
2013,10,1,19.13,11.3
2013,10,2,21.48,12.17
2013,10,3,23.11,12.44
2013,10,4,22.16,14.16
2013,10,5,19.08,11.01
2013,10,6,19.14,9.58
2013,10,7,19.82,9.61
2013,10,8,19.03,9.84
2013,10,9,16.13,9.61
2013,10,10,11.51,5.69
2013,10,11,11.09,6.37
2013,10,12,12.4,5.47
2013,10,13,13.13,4.46
2013,10,14,14.82,6.66
2013,10,15,15.54,5.73
2013,10,16,14.94,5.8
2013,10,17,18.38,8.39
2013,10,18,16.98,7.68
2013,10,19,19.62,8.53
2013,10,20,18.06,11.89
2013,10,21,19.43,11.08
2013,10,22,21.66,14.11
2013,10,23,19.72,11.77
2013,10,24,17.98,9.84
2013,10,25,19.45,12.58
2013,10,26,18.48,13.06
2013,10,27,16.39,12.07
2013,10,28,16.34,8.07
2013,10,29,13.55,6.29
2013,10,30,13.89,4.77
2013,10,31,14.06,3.04
2013,11,1,9.55,8.4
2013,11,2,16.53,8.87
2013,11,3,12.08,7.05
2013,11,4,13.18,2.12
2013,11,5,11.78,1.24
2013,11,6,16.22,9.7
2013,11,7,17.55,12.36
